tenant_id,session_id,user_id,timestamp,deployment_type,channel,l1_domain,l2_module,l3_feature,l4_action,l5_deployment_node,duration_ms,success,metadata,feedback_text,churn_label
6f9f23c1c3baf1cf8b98ff7c9f6a898fdc35886ac731f909fd3f87a64e5364ab,e9117321be8ed71504f6d9549810df00450671088e4fabf884adfd2b06d09b5f,64a59c0df6ebacdcdaae05aec419b0f4748e2163e2689fbf2684217336be5778,2026-03-19 23:31:21.720498+00:00,cloud,api,origination,loan_engine,drop_off,fail,aws-us-east-1,797,False,"{'session_index': 145, 'tenant_index': 0}",,1
6f9f23c1c3baf1cf8b98ff7c9f6a898fdc35886ac731f909fd3f87a64e5364ab,a4b83bf312dd7ad495ef7e5ecdde740b21a1609c32e0451f656e4101b262a846,68b332940b6c5d84e79e42e432f58ec0d83451c280526b83da149d9151db7a42,2026-02-22 02:02:57.756207+00:00,cloud,api,origination,loan_engine,login,complete,gcp-us-central1,396,True,"{'session_index': 146, 'tenant_index': 0}",,0
6f9f23c1c3baf1cf8b98ff7c9f6a898fdc35886ac731f909fd3f87a64e5364ab,a4b83bf312dd7ad495ef7e5ecdde740b21a1609c32e0451f656e4101b262a846,68b332940b6c5d84e79e42e432f58ec0d83451c280526b83da149d9151db7a42,2026-02-22 02:03:30.756207+00:00,cloud,api,origination,loan_engine,loan_accept,complete,gcp-us-central1,952,True,"{'session_index': 146, 'tenant_index': 0}",,0
6f9f23c1c3baf1cf8b98ff7c9f6a898fdc35886ac731f909fd3f87a64e5364ab,a4b83bf312dd7ad495ef7e5ecdde740b21a1609c32e0451f656e4101b262a846,68b332940b6c5d84e79e42e432f58ec0d83451c280526b83da149d9151db7a42,2026-02-22 02:07:12.756207+00:00,cloud,api,origination,loan_engine,income_verification,complete,gcp-us-central1,1414,True,"{'session_index': 146, 'tenant_index': 0}",,0
6f9f23c1c3baf1cf8b98ff7c9f6a898fdc35886ac731f909fd3f87a64e5364ab,a4b83bf312dd7ad495ef7e5ecdde740b21a1609c32e0451f656e4101b262a846,68b332940b6c5d84e79e42e432f58ec0d83451c280526b83da149d9151db7a42,2026-02-22 02:09:27.756207+00:00,cloud,api,origination,credit_engine,bureau_pull,complete,gcp-us-central1,1278,True,"{'session_index': 146, 'tenant_index': 0}",,0
6f9f23c1c3baf1cf8b98ff7c9f6a898fdc35886ac731f909fd3f87a64e5364ab,a4b83bf312dd7ad495ef7e5ecdde740b21a1609c32e0451f656e4101b262a846,68b332940b6c5d84e79e42e432f58ec0d83451c280526b83da149d9151db7a42,2026-02-22 02:12:38.756207+00:00,cloud,api,origination,loan_engine,loan_offer_view,complete,gcp-us-central1,599,True,"{'session_index': 146, 'tenant_index': 0}",,0
6f9f23c1c3baf1cf8b98ff7c9f6a898fdc35886ac731f909fd3f87a64e5364ab,a4b83bf312dd7ad495ef7e5ecdde740b21a1609c32e0451f656e4101b262a846,68b332940b6c5d84e79e42e432f58ec0d83451c280526b83da149d9151db7a42,2026-02-22 02:16:37.756207+00:00,cloud,api,origination,loan_engine,loan_accept,complete,gcp-us-central1,615,True,"{'session_index': 146, 'tenant_index': 0}",,0
6f9f23c1c3baf1cf8b98ff7c9f6a898fdc35886ac731f909fd3f87a64e5364ab,a4b83bf312dd7ad495ef7e5ecdde740b21a1609c32e0451f656e4101b262a846,68b332940b6c5d84e79e42e432f58ec0d83451c280526b83da149d9151db7a42,2026-02-22 02:20:12.756207+00:00,cloud,api,origination,loan_engine,disbursement,complete,gcp-us-central1,1830,True,"{'session_index': 146, 'tenant_index': 0}",,0
6f9f23c1c3baf1cf8b98ff7c9f6a898fdc35886ac731f909fd3f87a64e5364ab,400acbe965e3ac4450ad9accf1619f9989f7331ff6b7f7352a7c7771596b849d,3578f6621572128f68a631399f233396ab06429292436b8f12fd68d6b35fd0af,2026-01-16 09:46:24.316157+00:00,cloud,mobile,origination,loan_engine,login,complete,gcp-us-central1,1720,True,"{'session_index': 147, 'tenant_index': 0}",,0
6f9f23c1c3baf1cf8b98ff7c9f6a898fdc35886ac731f909fd3f87a64e5364ab,400acbe965e3ac4450ad9accf1619f9989f7331ff6b7f7352a7c7771596b849d,3578f6621572128f68a631399f233396ab06429292436b8f12fd68d6b35fd0af,2026-01-16 09:47:54.316157+00:00,cloud,mobile,origination,kyc_engine,kyc_check,complete,gcp-us-central1,1207,True,"{'session_index': 147, 'tenant_index': 0}",,0
6f9f23c1c3baf1cf8b98ff7c9f6a898fdc35886ac731f909fd3f87a64e5364ab,400acbe965e3ac4450ad9accf1619f9989f7331ff6b7f7352a7c7771596b849d,3578f6621572128f68a631399f233396ab06429292436b8f12fd68d6b35fd0af,2026-01-16 09:50:21.316157+00:00,cloud,mobile,origination,kyc_engine,doc_upload,complete,gcp-us-central1,1337,True,"{'session_index': 147, 'tenant_index': 0}",,0
6f9f23c1c3baf1cf8b98ff7c9f6a898fdc35886ac731f909fd3f87a64e5364ab,400acbe965e3ac4450ad9accf1619f9989f7331ff6b7f7352a7c7771596b849d,3578f6621572128f68a631399f233396ab06429292436b8f12fd68d6b35fd0af,2026-01-16 09:54:39.316157+00:00,cloud,mobile,origination,loan_engine,income_verification,complete,gcp-us-central1,1507,True,"{'session_index': 147, 'tenant_index': 0}",,0
6f9f23c1c3baf1cf8b98ff7c9f6a898fdc35886ac731f909fd3f87a64e5364ab,400acbe965e3ac4450ad9accf1619f9989f7331ff6b7f7352a7c7771596b849d,3578f6621572128f68a631399f233396ab06429292436b8f12fd68d6b35fd0af,2026-01-16 09:56:31.316157+00:00,cloud,mobile,origination,credit_engine,bureau_pull,complete,gcp-us-central1,1481,True,"{'session_index': 147, 'tenant_index': 0}",,0
6f9f23c1c3baf1cf8b98ff7c9f6a898fdc35886ac731f909fd3f87a64e5364ab,400acbe965e3ac4450ad9accf1619f9989f7331ff6b7f7352a7c7771596b849d,3578f6621572128f68a631399f233396ab06429292436b8f12fd68d6b35fd0af,2026-01-16 09:57:52.316157+00:00,cloud,mobile,origination,loan_engine,loan_accept,complete,gcp-us-central1,1527,True,"{'session_index': 147, 'tenant_index': 0}",,0
6f9f23c1c3baf1cf8b98ff7c9f6a898fdc35886ac731f909fd3f87a64e5364ab,400acbe965e3ac4450ad9accf1619f9989f7331ff6b7f7352a7c7771596b849d,3578f6621572128f68a631399f233396ab06429292436b8f12fd68d6b35fd0af,2026-01-16 10:00:11.316157+00:00,cloud,mobile,origination,loan_engine,loan_offer_view,complete,gcp-us-central1,186,True,"{'session_index': 147, 'tenant_index': 0}",,0
6f9f23c1c3baf1cf8b98ff7c9f6a898fdc35886ac731f909fd3f87a64e5364ab,400acbe965e3ac4450ad9accf1619f9989f7331ff6b7f7352a7c7771596b849d,3578f6621572128f68a631399f233396ab06429292436b8f12fd68d6b35fd0af,2026-01-16 10:05:01.316157+00:00,cloud,mobile,origination,loan_engine,loan_accept,complete,gcp-us-central1,409,True,"{'session_index': 147, 'tenant_index': 0}",,0
6f9f23c1c3baf1cf8b98ff7c9f6a898fdc35886ac731f909fd3f87a64e5364ab,400acbe965e3ac4450ad9accf1619f9989f7331ff6b7f7352a7c7771596b849d,3578f6621572128f68a631399f233396ab06429292436b8f12fd68d6b35fd0af,2026-01-16 10:08:56.316157+00:00,cloud,mobile,origination,loan_engine,disbursement,complete,gcp-us-central1,876,True,"{'session_index': 147, 'tenant_index': 0}",,0
6f9f23c1c3baf1cf8b98ff7c9f6a898fdc35886ac731f909fd3f87a64e5364ab,6cd5dd9e581ad000b27b2259f60fc8981cea0ff8c5229d1af4217d769a8a6173,584a549a7dce47c33036642c97f890a316bf1e61b73dd05c7503b1612032d392,2026-01-10 16:23:41.917343+00:00,cloud,web,origination,credit_engine,bureau_pull,complete,aws-us-east-1,1337,True,"{'session_index': 148, 'tenant_index': 0}",Manual review takes forever. I nearly cancelled my application.,1
6f9f23c1c3baf1cf8b98ff7c9f6a898fdc35886ac731f909fd3f87a64e5364ab,6cd5dd9e581ad000b27b2259f60fc8981cea0ff8c5229d1af4217d769a8a6173,584a549a7dce47c33036642c97f890a316bf1e61b73dd05c7503b1612032d392,2026-01-10 16:27:27.917343+00:00,cloud,web,origination,loan_engine,drop_off,fail,aws-us-east-1,1423,False,"{'session_index': 148, 'tenant_index': 0}",,1
6f9f23c1c3baf1cf8b98ff7c9f6a898fdc35886ac731f909fd3f87a64e5364ab,77e7a5bb4d6fd250d896f48fa06e1db4c1affaba10f89568d47ae06945a34c1c,6ea91d568b5a81238e2f1df251121c4fd323b9ed63c5a5ff71d87325ce54337b,2026-03-01 10:55:27.842394+00:00,cloud,web,origination,loan_engine,login,complete,gcp-us-central1,1962,True,"{'session_index': 149, 'tenant_index': 0}",Really impressed with how fast the loan offer was generated.,0
6f9f23c1c3baf1cf8b98ff7c9f6a898fdc35886ac731f909fd3f87a64e5364ab,77e7a5bb4d6fd250d896f48fa06e1db4c1affaba10f89568d47ae06945a34c1c,6ea91d568b5a81238e2f1df251121c4fd323b9ed63c5a5ff71d87325ce54337b,2026-03-01 10:56:41.842394+00:00,cloud,web,origination,loan_engine,loan_accept,complete,gcp-us-central1,264,True,"{'session_index': 149, 'tenant_index': 0}",,0
6f9f23c1c3baf1cf8b98ff7c9f6a898fdc35886ac731f909fd3f87a64e5364ab,77e7a5bb4d6fd250d896f48fa06e1db4c1affaba10f89568d47ae06945a34c1c,6ea91d568b5a81238e2f1df251121c4fd323b9ed63c5a5ff71d87325ce54337b,2026-03-01 10:59:32.842394+00:00,cloud,web,origination,kyc_engine,kyc_check,complete,gcp-us-central1,1205,True,"{'session_index': 149, 'tenant_index': 0}",,0
6f9f23c1c3baf1cf8b98ff7c9f6a898fdc35886ac731f909fd3f87a64e5364ab,77e7a5bb4d6fd250d896f48fa06e1db4c1affaba10f89568d47ae06945a34c1c,6ea91d568b5a81238e2f1df251121c4fd323b9ed63c5a5ff71d87325ce54337b,2026-03-01 11:03:26.842394+00:00,cloud,web,origination,kyc_engine,doc_upload,complete,gcp-us-central1,662,True,"{'session_index': 149, 'tenant_index': 0}",,0
6f9f23c1c3baf1cf8b98ff7c9f6a898fdc35886ac731f909fd3f87a64e5364ab,77e7a5bb4d6fd250d896f48fa06e1db4c1affaba10f89568d47ae06945a34c1c,6ea91d568b5a81238e2f1df251121c4fd323b9ed63c5a5ff71d87325ce54337b,2026-03-01 11:06:56.842394+00:00,cloud,web,origination,loan_engine,loan_accept,complete,gcp-us-central1,1567,True,"{'session_index': 149, 'tenant_index': 0}",,0
6f9f23c1c3baf1cf8b98ff7c9f6a898fdc35886ac731f909fd3f87a64e5364ab,77e7a5bb4d6fd250d896f48fa06e1db4c1affaba10f89568d47ae06945a34c1c,6ea91d568b5a81238e2f1df251121c4fd323b9ed63c5a5ff71d87325ce54337b,2026-03-01 11:10:48.842394+00:00,cloud,web,origination,credit_engine,bureau_pull,complete,gcp-us-central1,1779,True,"{'session_index': 149, 'tenant_index': 0}",,0
6f9f23c1c3baf1cf8b98ff7c9f6a898fdc35886ac731f909fd3f87a64e5364ab,77e7a5bb4d6fd250d896f48fa06e1db4c1affaba10f89568d47ae06945a34c1c,6ea91d568b5a81238e2f1df251121c4fd323b9ed63c5a5ff71d87325ce54337b,2026-03-01 11:14:45.842394+00:00,cloud,web,origination,credit_engine,credit_scoring,complete,gcp-us-central1,1225,True,"{'session_index': 149, 'tenant_index': 0}",,0
6f9f23c1c3baf1cf8b98ff7c9f6a898fdc35886ac731f909fd3f87a64e5364ab,77e7a5bb4d6fd250d896f48fa06e1db4c1affaba10f89568d47ae06945a34c1c,6ea91d568b5a81238e2f1df251121c4fd323b9ed63c5a5ff71d87325ce54337b,2026-03-01 11:16:57.842394+00:00,cloud,web,origination,loan_engine,loan_offer_view,complete,gcp-us-central1,1953,True,"{'session_index': 149, 'tenant_index': 0}",,0
6f9f23c1c3baf1cf8b98ff7c9f6a898fdc35886ac731f909fd3f87a64e5364ab,77e7a5bb4d6fd250d896f48fa06e1db4c1affaba10f89568d47ae06945a34c1c,6ea91d568b5a81238e2f1df251121c4fd323b9ed63c5a5ff71d87325ce54337b,2026-03-01 11:21:52.842394+00:00,cloud,web,origination,loan_engine,loan_accept,complete,gcp-us-central1,1273,True,"{'session_index': 149, 'tenant_index': 0}",,0
6f9f23c1c3baf1cf8b98ff7c9f6a898fdc35886ac731f909fd3f87a64e5364ab,77e7a5bb4d6fd250d896f48fa06e1db4c1affaba10f89568d47ae06945a34c1c,6ea91d568b5a81238e2f1df251121c4fd323b9ed63c5a5ff71d87325ce54337b,2026-03-01 11:22:29.842394+00:00,cloud,web,origination,loan_engine,disbursement,complete,gcp-us-central1,792,True,"{'session_index': 149, 'tenant_index': 0}",,0
6f9f23c1c3baf1cf8b98ff7c9f6a898fdc35886ac731f909fd3f87a64e5364ab,4e845667b5d33bbdb06646b99aade34b0dc8cc19a22960377b877005934a44bf,bc6690633b94576bf79b60f4f2bfe06d655ce18049aa8a3307e2ccf630e70552,2026-03-20 02:13:06.761195+00:00,on_prem,web,origination,loan_engine,login,complete,dc-chennai-03,1233,True,"{'session_index': 150, 'tenant_index': 0}",,1
6f9f23c1c3baf1cf8b98ff7c9f6a898fdc35886ac731f909fd3f87a64e5364ab,4e845667b5d33bbdb06646b99aade34b0dc8cc19a22960377b877005934a44bf,bc6690633b94576bf79b60f4f2bfe06d655ce18049aa8a3307e2ccf630e70552,2026-03-20 02:15:44.761195+00:00,on_prem,web,origination,kyc_engine,kyc_check,complete,dc-chennai-03,1070,True,"{'session_index': 150, 'tenant_index': 0}",,1
6f9f23c1c3baf1cf8b98ff7c9f6a898fdc35886ac731f909fd3f87a64e5364ab,4e845667b5d33bbdb06646b99aade34b0dc8cc19a22960377b877005934a44bf,bc6690633b94576bf79b60f4f2bfe06d655ce18049aa8a3307e2ccf630e70552,2026-03-20 02:20:00.761195+00:00,on_prem,web,origination,credit_engine,bureau_pull,fail,dc-chennai-03,6507,False,"{'session_index': 150, 'tenant_index': 0}",,1
6f9f23c1c3baf1cf8b98ff7c9f6a898fdc35886ac731f909fd3f87a64e5364ab,753ca1b24aedcaf6c9d339db8fea6d5b1eb24831d021d841b24e0f72077db763,74c27b1d3072835b717bd594e8873265c40241d88ddc4b53e06fe6e3c8bc1415,2026-02-16 18:08:16.000465+00:00,on_prem,mobile,origination,loan_engine,login,complete,dc-bangalore-02,1215,True,"{'session_index': 151, 'tenant_index': 0}",,0
6f9f23c1c3baf1cf8b98ff7c9f6a898fdc35886ac731f909fd3f87a64e5364ab,753ca1b24aedcaf6c9d339db8fea6d5b1eb24831d021d841b24e0f72077db763,74c27b1d3072835b717bd594e8873265c40241d88ddc4b53e06fe6e3c8bc1415,2026-02-16 18:11:00.000465+00:00,on_prem,mobile,origination,credit_engine,bureau_pull,complete,dc-bangalore-02,7829,True,"{'session_index': 151, 'tenant_index': 0}",,0
6f9f23c1c3baf1cf8b98ff7c9f6a898fdc35886ac731f909fd3f87a64e5364ab,753ca1b24aedcaf6c9d339db8fea6d5b1eb24831d021d841b24e0f72077db763,74c27b1d3072835b717bd594e8873265c40241d88ddc4b53e06fe6e3c8bc1415,2026-02-16 18:13:37.000465+00:00,on_prem,mobile,origination,credit_engine,bureau_pull,complete,dc-bangalore-02,1662,True,"{'session_index': 151, 'tenant_index': 0}",,0
6f9f23c1c3baf1cf8b98ff7c9f6a898fdc35886ac731f909fd3f87a64e5364ab,753ca1b24aedcaf6c9d339db8fea6d5b1eb24831d021d841b24e0f72077db763,74c27b1d3072835b717bd594e8873265c40241d88ddc4b53e06fe6e3c8bc1415,2026-02-16 18:16:34.000465+00:00,on_prem,mobile,origination,credit_engine,credit_scoring,complete,dc-bangalore-02,1055,True,"{'session_index': 151, 'tenant_index': 0}",,0
6f9f23c1c3baf1cf8b98ff7c9f6a898fdc35886ac731f909fd3f87a64e5364ab,753ca1b24aedcaf6c9d339db8fea6d5b1eb24831d021d841b24e0f72077db763,74c27b1d3072835b717bd594e8873265c40241d88ddc4b53e06fe6e3c8bc1415,2026-02-16 18:17:51.000465+00:00,on_prem,mobile,origination,loan_engine,loan_offer_view,complete,dc-bangalore-02,722,True,"{'session_index': 151, 'tenant_index': 0}",,0
6f9f23c1c3baf1cf8b98ff7c9f6a898fdc35886ac731f909fd3f87a64e5364ab,753ca1b24aedcaf6c9d339db8fea6d5b1eb24831d021d841b24e0f72077db763,74c27b1d3072835b717bd594e8873265c40241d88ddc4b53e06fe6e3c8bc1415,2026-02-16 18:21:45.000465+00:00,on_prem,mobile,origination,loan_engine,loan_accept,complete,dc-bangalore-02,804,True,"{'session_index': 151, 'tenant_index': 0}",,0
6f9f23c1c3baf1cf8b98ff7c9f6a898fdc35886ac731f909fd3f87a64e5364ab,753ca1b24aedcaf6c9d339db8fea6d5b1eb24831d021d841b24e0f72077db763,74c27b1d3072835b717bd594e8873265c40241d88ddc4b53e06fe6e3c8bc1415,2026-02-16 18:25:10.000465+00:00,on_prem,mobile,origination,loan_engine,disbursement,complete,dc-bangalore-02,527,True,"{'session_index': 151, 'tenant_index': 0}",,0
6f9f23c1c3baf1cf8b98ff7c9f6a898fdc35886ac731f909fd3f87a64e5364ab,7a65dfcd2d844080199bf31ea8fd2b3f30806ccf60b70f8141504b98e47835dc,79b528d6017bb0c32030a3df5f46165bb1feb51a97466f3882698978d3443af3,2026-03-02 22:09:39.707817+00:00,cloud,web,origination,loan_engine,login,complete,aws-us-east-1,653,True,"{'session_index': 152, 'tenant_index': 0}",,1
6f9f23c1c3baf1cf8b98ff7c9f6a898fdc35886ac731f909fd3f87a64e5364ab,7a65dfcd2d844080199bf31ea8fd2b3f30806ccf60b70f8141504b98e47835dc,79b528d6017bb0c32030a3df5f46165bb1feb51a97466f3882698978d3443af3,2026-03-02 22:10:12.707817+00:00,cloud,web,origination,kyc_engine,kyc_check,complete,aws-us-east-1,894,True,"{'session_index': 152, 'tenant_index': 0}",,1
6f9f23c1c3baf1cf8b98ff7c9f6a898fdc35886ac731f909fd3f87a64e5364ab,7a65dfcd2d844080199bf31ea8fd2b3f30806ccf60b70f8141504b98e47835dc,79b528d6017bb0c32030a3df5f46165bb1feb51a97466f3882698978d3443af3,2026-03-02 22:11:03.707817+00:00,cloud,web,origination,loan_engine,income_verification,complete,aws-us-east-1,534,True,"{'session_index': 152, 'tenant_index': 0}",,1
6f9f23c1c3baf1cf8b98ff7c9f6a898fdc35886ac731f909fd3f87a64e5364ab,7a65dfcd2d844080199bf31ea8fd2b3f30806ccf60b70f8141504b98e47835dc,79b528d6017bb0c32030a3df5f46165bb1feb51a97466f3882698978d3443af3,2026-03-02 22:15:39.707817+00:00,cloud,web,origination,kyc_engine,doc_upload,complete,aws-us-east-1,1616,True,"{'session_index': 152, 'tenant_index': 0}",,1
6f9f23c1c3baf1cf8b98ff7c9f6a898fdc35886ac731f909fd3f87a64e5364ab,7a65dfcd2d844080199bf31ea8fd2b3f30806ccf60b70f8141504b98e47835dc,79b528d6017bb0c32030a3df5f46165bb1feb51a97466f3882698978d3443af3,2026-03-02 22:19:19.707817+00:00,cloud,web,origination,credit_engine,bureau_pull,complete,aws-us-east-1,1261,True,"{'session_index': 152, 'tenant_index': 0}",,1
6f9f23c1c3baf1cf8b98ff7c9f6a898fdc35886ac731f909fd3f87a64e5364ab,7a65dfcd2d844080199bf31ea8fd2b3f30806ccf60b70f8141504b98e47835dc,79b528d6017bb0c32030a3df5f46165bb1feb51a97466f3882698978d3443af3,2026-03-02 22:22:30.707817+00:00,cloud,web,origination,loan_engine,income_verification,complete,aws-us-east-1,342,True,"{'session_index': 152, 'tenant_index': 0}",,1
6f9f23c1c3baf1cf8b98ff7c9f6a898fdc35886ac731f909fd3f87a64e5364ab,7a65dfcd2d844080199bf31ea8fd2b3f30806ccf60b70f8141504b98e47835dc,79b528d6017bb0c32030a3df5f46165bb1feb51a97466f3882698978d3443af3,2026-03-02 22:27:12.707817+00:00,cloud,web,origination,loan_engine,loan_offer_view,complete,aws-us-east-1,190,True,"{'session_index': 152, 'tenant_index': 0}",,1
6f9f23c1c3baf1cf8b98ff7c9f6a898fdc35886ac731f909fd3f87a64e5364ab,7a65dfcd2d844080199bf31ea8fd2b3f30806ccf60b70f8141504b98e47835dc,79b528d6017bb0c32030a3df5f46165bb1feb51a97466f3882698978d3443af3,2026-03-02 22:30:02.707817+00:00,cloud,web,origination,loan_engine,income_verification,complete,aws-us-east-1,1156,True,"{'session_index': 152, 'tenant_index': 0}",,1
6f9f23c1c3baf1cf8b98ff7c9f6a898fdc35886ac731f909fd3f87a64e5364ab,7a65dfcd2d844080199bf31ea8fd2b3f30806ccf60b70f8141504b98e47835dc,79b528d6017bb0c32030a3df5f46165bb1feb51a97466f3882698978d3443af3,2026-03-02 22:34:43.707817+00:00,cloud,web,origination,loan_engine,loan_offer_view,complete,aws-us-east-1,1716,True,"{'session_index': 152, 'tenant_index': 0}",,1
6f9f23c1c3baf1cf8b98ff7c9f6a898fdc35886ac731f909fd3f87a64e5364ab,7a65dfcd2d844080199bf31ea8fd2b3f30806ccf60b70f8141504b98e47835dc,79b528d6017bb0c32030a3df5f46165bb1feb51a97466f3882698978d3443af3,2026-03-02 22:36:46.707817+00:00,cloud,web,origination,loan_engine,drop_off,fail,aws-us-east-1,946,False,"{'session_index': 152, 'tenant_index': 0}",,1
6f9f23c1c3baf1cf8b98ff7c9f6a898fdc35886ac731f909fd3f87a64e5364ab,98573df884d0fe315f5cdc2bb9c656728db4d0a3b8800167dc63c111db34b1b4,5074517184811647a275f214541c90708cddc213e05a450cf8974eceb9989910,2026-01-24 10:51:01.281255+00:00,cloud,mobile,origination,loan_engine,login,complete,aws-us-east-1,1515,True,"{'session_index': 153, 'tenant_index': 0}",,0
6f9f23c1c3baf1cf8b98ff7c9f6a898fdc35886ac731f909fd3f87a64e5364ab,98573df884d0fe315f5cdc2bb9c656728db4d0a3b8800167dc63c111db34b1b4,5074517184811647a275f214541c90708cddc213e05a450cf8974eceb9989910,2026-01-24 10:54:26.281255+00:00,cloud,mobile,origination,kyc_engine,kyc_check,complete,aws-us-east-1,1620,True,"{'session_index': 153, 'tenant_index': 0}",,0
6f9f23c1c3baf1cf8b98ff7c9f6a898fdc35886ac731f909fd3f87a64e5364ab,98573df884d0fe315f5cdc2bb9c656728db4d0a3b8800167dc63c111db34b1b4,5074517184811647a275f214541c90708cddc213e05a450cf8974eceb9989910,2026-01-24 10:58:03.281255+00:00,cloud,mobile,origination,loan_engine,income_verification,complete,aws-us-east-1,842,True,"{'session_index': 153, 'tenant_index': 0}",,0
6f9f23c1c3baf1cf8b98ff7c9f6a898fdc35886ac731f909fd3f87a64e5364ab,98573df884d0fe315f5cdc2bb9c656728db4d0a3b8800167dc63c111db34b1b4,5074517184811647a275f214541c90708cddc213e05a450cf8974eceb9989910,2026-01-24 11:00:07.281255+00:00,cloud,mobile,origination,kyc_engine,doc_upload,complete,aws-us-east-1,827,True,"{'session_index': 153, 'tenant_index': 0}",,0
6f9f23c1c3baf1cf8b98ff7c9f6a898fdc35886ac731f909fd3f87a64e5364ab,98573df884d0fe315f5cdc2bb9c656728db4d0a3b8800167dc63c111db34b1b4,5074517184811647a275f214541c90708cddc213e05a450cf8974eceb9989910,2026-01-24 11:04:52.281255+00:00,cloud,mobile,origination,loan_engine,income_verification,complete,aws-us-east-1,1829,True,"{'session_index': 153, 'tenant_index': 0}",,0
6f9f23c1c3baf1cf8b98ff7c9f6a898fdc35886ac731f909fd3f87a64e5364ab,98573df884d0fe315f5cdc2bb9c656728db4d0a3b8800167dc63c111db34b1b4,5074517184811647a275f214541c90708cddc213e05a450cf8974eceb9989910,2026-01-24 11:08:59.281255+00:00,cloud,mobile,origination,loan_engine,income_verification,complete,aws-us-east-1,900,True,"{'session_index': 153, 'tenant_index': 0}",,0
6f9f23c1c3baf1cf8b98ff7c9f6a898fdc35886ac731f909fd3f87a64e5364ab,98573df884d0fe315f5cdc2bb9c656728db4d0a3b8800167dc63c111db34b1b4,5074517184811647a275f214541c90708cddc213e05a450cf8974eceb9989910,2026-01-24 11:11:16.281255+00:00,cloud,mobile,origination,loan_engine,loan_accept,complete,aws-us-east-1,652,True,"{'session_index': 153, 'tenant_index': 0}",,0
6f9f23c1c3baf1cf8b98ff7c9f6a898fdc35886ac731f909fd3f87a64e5364ab,f8b5c99de65d9f90ac981b9e44ec9a75f2c40e4f4aa5ba78aba67820be56bed7,baba89a88399cf9475d0099b85219d40ad42488bdfca740ecdebf80432f3eef7,2026-01-05 01:48:53.246252+00:00,cloud,api,origination,loan_engine,login,complete,aws-us-east-1,1231,True,"{'session_index': 154, 'tenant_index': 0}",,0
6f9f23c1c3baf1cf8b98ff7c9f6a898fdc35886ac731f909fd3f87a64e5364ab,f8b5c99de65d9f90ac981b9e44ec9a75f2c40e4f4aa5ba78aba67820be56bed7,baba89a88399cf9475d0099b85219d40ad42488bdfca740ecdebf80432f3eef7,2026-01-05 01:50:31.246252+00:00,cloud,api,origination,kyc_engine,kyc_check,complete,aws-us-east-1,1838,True,"{'session_index': 154, 'tenant_index': 0}",,0
6f9f23c1c3baf1cf8b98ff7c9f6a898fdc35886ac731f909fd3f87a64e5364ab,f8b5c99de65d9f90ac981b9e44ec9a75f2c40e4f4aa5ba78aba67820be56bed7,baba89a88399cf9475d0099b85219d40ad42488bdfca740ecdebf80432f3eef7,2026-01-05 01:55:25.246252+00:00,cloud,api,origination,credit_engine,bureau_pull,complete,aws-us-east-1,1242,True,"{'session_index': 154, 'tenant_index': 0}",,0
6f9f23c1c3baf1cf8b98ff7c9f6a898fdc35886ac731f909fd3f87a64e5364ab,f8b5c99de65d9f90ac981b9e44ec9a75f2c40e4f4aa5ba78aba67820be56bed7,baba89a88399cf9475d0099b85219d40ad42488bdfca740ecdebf80432f3eef7,2026-01-05 01:58:36.246252+00:00,cloud,api,origination,credit_engine,credit_scoring,complete,aws-us-east-1,177,True,"{'session_index': 154, 'tenant_index': 0}",,0
6f9f23c1c3baf1cf8b98ff7c9f6a898fdc35886ac731f909fd3f87a64e5364ab,f8b5c99de65d9f90ac981b9e44ec9a75f2c40e4f4aa5ba78aba67820be56bed7,baba89a88399cf9475d0099b85219d40ad42488bdfca740ecdebf80432f3eef7,2026-01-05 02:03:15.246252+00:00,cloud,api,origination,loan_engine,loan_offer_view,complete,aws-us-east-1,895,True,"{'session_index': 154, 'tenant_index': 0}",,0
6f9f23c1c3baf1cf8b98ff7c9f6a898fdc35886ac731f909fd3f87a64e5364ab,f8b5c99de65d9f90ac981b9e44ec9a75f2c40e4f4aa5ba78aba67820be56bed7,baba89a88399cf9475d0099b85219d40ad42488bdfca740ecdebf80432f3eef7,2026-01-05 02:06:18.246252+00:00,cloud,api,origination,loan_engine,disbursement,complete,aws-us-east-1,282,True,"{'session_index': 154, 'tenant_index': 0}",,0
6f9f23c1c3baf1cf8b98ff7c9f6a898fdc35886ac731f909fd3f87a64e5364ab,9ee0a019e25eb6c75c4ddbdffadc1147aa7a633bb970121ee38db6efba68f44c,fbd284fff52ceb0bf2ef0f5ac60c6d7e55ac7e8a670c73c29404819354121dbf,2026-01-25 18:26:23.992785+00:00,cloud,api,origination,loan_engine,income_verification,complete,gcp-us-central1,1678,True,"{'session_index': 155, 'tenant_index': 0}",,1
6f9f23c1c3baf1cf8b98ff7c9f6a898fdc35886ac731f909fd3f87a64e5364ab,9ee0a019e25eb6c75c4ddbdffadc1147aa7a633bb970121ee38db6efba68f44c,fbd284fff52ceb0bf2ef0f5ac60c6d7e55ac7e8a670c73c29404819354121dbf,2026-01-25 18:27:55.992785+00:00,cloud,api,origination,kyc_engine,doc_upload,complete,gcp-us-central1,662,True,"{'session_index': 155, 'tenant_index': 0}",,1
